DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,community,team,community,community,team,investors,public,team
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t2079,18.77,9.39,14.17,9.39,23.99,9.39,2,7.51
t2080,18.78,9.39,14.18,9.39,24.00,9.39,2,7.51
t2081,18.80,9.40,14.19,9.40,24.01,9.40,2,7.52
t2082,18.81,9.40,14.19,9.40,24.02,9.40,2,7.52
t2083,18.82,9.41,14.20,9.41,24.02,9.41,2,7.53
t2084,18.83,9.41,14.21,9.41,24.03,9.41,2,7.53
t2085,18.84,9.42,14.22,9.42,24.04,9.42,2,7.54
t2086,18.85,9.42,14.22,9.42,24.05,9.42,2,7.54
t2087,18.86,9.43,14.23,9.43,24.06,9.43,2,7.54
t2088,18.87,9.44,14.24,9.44,24.07,9.44,2,7.55
t2089,18.88,9.44,14.25,9.44,24.08,9.44,2,7.55
t2090,18.89,9.45,14.25,9.45,24.09,9.45,2,7.56
t2091,18.90,9.45,14.26,9.45,24.10,9.45,2,7.56
t2092,18.92,9.46,14.27,9.46,24.11,9.46,2,7.57
t2093,18.93,9.46,14.28,9.46,24.11,9.46,2,7.57
t2094,18.94,9.47,14.28,9.47,24.12,9.47,2,7.58
t2095,18.95,9.47,14.29,9.47,24.13,9.47,2,7.58
t2096,18.96,9.48,14.30,9.48,24.14,9.48,2,7.58
t2097,18.97,9.49,14.31,9.49,24.15,9.49,2,7.59
t2098,18.98,9.49,14.31,9.49,24.16,9.49,2,7.59
t2099,18.99,9.50,14.32,9.50,24.17,9.50,2,7.60
t2100,19.00,9.50,14.33,9.50,24.18,9.50,2,7.60
t2101,19.01,9.51,14.33,9.51,24.19,9.51,2,7.61
t2102,19.03,9.51,14.34,9.51,24.20,9.51,2,7.61
t2103,19.04,9.52,14.35,9.52,24.20,9.52,2,7.61
t2104,19.05,9.52,14.36,9.52,24.21,9.52,2,7.62
t2105,19.06,9.53,14.36,9.53,24.22,9.53,2,7.62
t2106,19.07,9.53,14.37,9.53,24.23,9.53,2,7.63
t2107,19.08,9.54,14.38,9.54,24.24,9.54,2,7.63
t2108,19.09,9.55,14.39,9.55,24.25,9.55,2,7.64
t2109,19.10,9.55,14.39,9.55,24.26,9.55,2,7.64
t2110,19.11,9.56,14.40,9.56,24.27,9.56,2,7.65
t2111,19.12,9.56,14.41,9.56,24.28,9.56,2,7.65
t2112,19.13,9.57,14.42,9.57,24.29,9.57,2,7.65
t2113,19.15,9.57,14.42,9.57,24.30,9.57,2,7.66
t2114,19.16,9.58,14.43,9.58,24.30,9.58,2,7.66
t2115,19.17,9.58,14.44,9.58,24.31,9.58,2,7.67
t2116,19.18,9.59,14.45,9.59,24.32,9.59,2,7.67
t2117,19.19,9.59,14.45,9.59,24.33,9.59,2,7.68
t2118,19.20,9.60,14.46,9.60,24.34,9.60,2,7.68
t2119,19.21,9.61,14.47,9.61,24.35,9.61,2,7.68
t2120,19.22,9.61,14.48,9.61,24.36,9.61,2,7.69
t2121,19.23,9.62,14.48,9.62,24.37,9.62,2,7.69
t2122,19.24,9.62,14.49,9.62,24.38,9.62,2,7.70
t2123,19.26,9.63,14.50,9.63,24.39,9.63,2,7.70
t2124,19.27,9.63,14.50,9.63,24.39,9.63,2,7.71
t2125,19.28,9.64,14.51,9.64,24.40,9.64,2,7.71
t2126,19.29,9.64,14.52,9.64,24.41,9.64,2,7.72
t2127,19.30,9.65,14.53,9.65,24.42,9.65,2,7.72
t2128,19.31,9.65,14.53,9.65,24.43,9.65,2,7.72
t2129,19.32,9.66,14.54,9.66,24.44,9.66,2,7.73
t2130,19.33,9.67,14.55,9.67,24.45,9.67,2,7.73
t2131,19.34,9.67,14.56,9.67,24.46,9.67,2,7.74
t2132,19.35,9.68,14.56,9.68,24.47,9.68,2,7.74
t2133,19.36,9.68,14.57,9.68,24.48,9.68,2,7.75
t2134,19.38,9.69,14.58,9.69,24.48,9.69,2,7.75
t2135,19.39,9.69,14.59,9.69,24.49,9.69,2,7.75
t2136,19.40,9.70,14.59,9.70,24.50,9.70,2,7.76
t2137,19.41,9.70,14.60,9.70,24.51,9.70,2,7.76
t2138,19.42,9.71,14.61,9.71,24.52,9.71,2,7.77
t2139,19.43,9.72,14.62,9.72,24.53,9.72,2,7.77
t2140,19.44,9.72,14.62,9.72,24.54,9.72,2,7.78
t2141,19.45,9.73,14.63,9.73,24.55,9.73,2,7.78
t2142,19.46,9.73,14.64,9.73,24.56,9.73,2,7.79
t2143,19.47,9.74,14.65,9.74,24.57,9.74,2,7.79
t2144,19.49,9.74,14.65,9.74,24.58,9.74,2,7.79
t2145,19.50,9.75,14.66,9.75,24.58,9.75,2,7.80
t2146,19.51,9.75,14.67,9.75,24.59,9.75,2,7.80
t2147,19.52,9.76,14.67,9.76,24.60,9.76,2,7.81
t2148,19.53,9.76,14.68,9.76,24.61,9.76,2,7.81
t2149,19.54,9.77,14.69,9.77,24.62,9.77,2,7.82
t2150,19.55,9.78,14.70,9.78,24.63,9.78,2,7.82
t2151,19.56,9.78,14.70,9.78,24.64,9.78,2,7.82
t2152,19.57,9.79,14.71,9.79,24.65,9.79,2,7.83
t2153,19.58,9.79,14.72,9.79,24.66,9.79,2,7.83
t2154,19.59,9.80,14.73,9.80,24.67,9.80,2,7.84
t2155,19.61,9.80,14.73,9.80,24.67,9.80,2,7.84
t2156,19.62,9.81,14.74,9.81,24.68,9.81,2,7.85
t2157,19.63,9.81,14.75,9.81,24.69,9.81,2,7.85
t2158,19.64,9.82,14.76,9.82,24.70,9.82,2,7.86
t2159,19.65,9.82,14.76,9.82,24.71,9.82,2,7.86
t2160,19.66,9.83,14.77,9.83,24.72,9.83,2,7.86
t2161,19.67,9.84,14.78,9.84,24.73,9.84,2,7.87
t2162,19.68,9.84,14.79,9.84,24.74,9.84,2,7.87
t2163,19.69,9.85,14.79,9.85,24.75,9.85,2,7.88
t2164,19.70,9.85,14.80,9.85,24.76,9.85,2,7.88
t2165,19.72,9.86,14.81,9.86,24.77,9.86,2,7.89
t2166,19.73,9.86,14.82,9.86,24.77,9.86,2,7.89
t2167,19.74,9.87,14.82,9.87,24.78,9.87,2,7.89
t2168,19.75,9.87,14.83,9.87,24.79,9.87,2,7.90
t2169,19.76,9.88,14.84,9.88,24.80,9.88,2,7.90
t2170,19.77,9.88,14.84,9.88,24.81,9.88,2,7.91
t2171,19.78,9.89,14.85,9.89,24.82,9.89,2,7.91
t2172,19.79,9.90,14.86,9.90,24.83,9.90,2,7.92
t2173,19.80,9.90,14.87,9.90,24.84,9.90,2,7.92
t2174,19.81,9.91,14.87,9.91,24.85,9.91,2,7.93
t2175,19.82,9.91,14.88,9.91,24.86,9.91,2,7.93
t2176,19.84,9.92,14.89,9.92,24.86,9.92,2,7.93
t2177,19.85,9.92,14.90,9.92,24.87,9.92,2,7.94
t2178,19.86,9.93,14.90,9.93,24.88,9.93,2,7.94
t2179,19.87,9.93,14.91,9.93,24.89,9.93,2,7.95
t2180,19.88,9.94,14.92,9.94,24.90,9.94,2,7.95
t2181,19.89,9.95,14.93,9.95,24.91,9.95,2,7.96
t2182,19.90,9.95,14.93,9.95,24.92,9.95,2,7.96
t2183,19.91,9.96,14.94,9.96,24.93,9.96,2,7.96
t2184,19.92,9.96,14.95,9.96,24.94,9.96,2,7.97
t2185,19.93,9.97,14.96,9.97,24.95,9.97,2,7.97
t2186,19.95,9.97,14.96,9.97,24.95,9.97,2,7.98
t2187,19.96,9.98,14.97,9.98,24.96,9.98,2,7.98
t2188,19.97,9.98,14.98,9.98,24.97,9.98,2,7.99
t2189,19.98,9.99,14.99,9.99,24.98,9.99,2,7.99
t2190,19.99,9.99,14.99,9.99,24.99,9.99,2,8.00
t2191,20.00,10.00,15.00,10.00,25.00,10.00,2,8.00
